CantonId;NombreCantón;Provin;rgnatu;Pob;base;MR111;MR112;MR113;MR1131;MR13;MR19;MR211;MR212;MR213;MR214;MR215;MR216;MR217;MR218;MR219;MR2110;MR21111;MR221;MR2211;MR2213;MR22131;MR2210;MR22101;MR22102;MR22103;MR22104;MR22105;MR22105_exp;MR243;MR421;MR422;MR4221;MR4222;MR4223;MR423;MR42311;MR42312;MR42313;MR424;MR4241;MR4242;MR42421;MR42422;MR42423;MR431;MR4311;MR43111;MR43112;MR43113;MR43114;MR43115;MR43116;MR43117;MR43118;MR43119;MR431110;MR431111;MR431112;MR431113;MR431114;MR431115;MR431115_esp;MR4311_TOTAL;MR4321;MR433;MR43411;MR4342_PAPEL;MR4343_PAPEL_REAL;MR43441;MR43412;MR4342_CARTON;MR4343_CARTON_REAL;MR43442;MR43413;MR4342_PLASTICO;MR4343_PLASTICO_REAL;MR43443;MR43414;MR4342_MADERA;MR4343_MADERA_REAL;MR43444;MR43415;MR4342_VIDRIO;MR4343_VIDRIO_REAL;MR43445;MR43416;MR4342_HIERRO;MR4343_HIERRO_REAL;MR43446;MR43417;MR4342_CHATARRA;MR4343_CHATA_REAL;MR43447;MR43418;MR4342_PET;MR4343_PET_REAL;MR43448;MR43419;MR4342_ALULATA;MR4343_ALULATA_REAL;MR43449;MR434110;MR4342_NEUMATICOS;MR4343_NEUMA_REAL;MR434410;MR434111;MR4342_ELEC;MR4343_ELEC_REAL;MR434411;MR434112;MR4342_TETRA;MR4343_TETRA_REAL;MR434412;MR434113;MR434113_ESP;MR4342_OTROS;MR4343_OTROS_REAL;MR434413;MR4341_TOTAL_RES_REC;MR441;MR4411;MR4412;MR4413;MR4414;MR4415;MR442;MR4421;MR4422;MR4423;MR4424;MR4425;MR4441;MR4442;MR4443;MR451;MR4511;MR452;MR4521;MR4521_S;MR4522;MR4523;MR453;MR461;MR465;MR4619;MR473;MR4731;MR4732;MR4733;MR473111;MR473121;MR4737;MR47371;MR473711;MR47375;MR48;MR483;MR4831;MR486;MGD;MEP;MM;EPM;MGC;MMG;filter_$;VB;CSB;MSF;DIF;DIF2;NODIF;RDES;MFDPES;SUBSIDIO;ROTZU;ROTZR;TROT;RI;RIR;CRR;RGEN;MR48_CAL;TCRO;TCRI;TCROIU;TCROI;PORG;PCAR;PPAP;PPR;PPS;PVID;PMAD;PMET;PCHA;PCAU;PTEX;PLFA;PPIL;PPDPT;POTROS;PTOTAL;MTRO;MTROD;MCTR;MGDSP
1004;OTAVALO;10;1;44021;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;2;1;2;2;;1;1;2;2;2;2;;1620;1;1;120;65;185;1;100;15;115;2;0;0;0;0;0;1;1;70,8;1,9;0,5;0,6;3,7;1;0,4;0,5;0,3;0,4;0,9;0;0,1;12,4;6,5;POLVO, SOBRANTES, TETRAPACK, ETC.;100;0,65;1;1;364,5;PERSONAL OPERATIVO RS.;EXISTE GENTE QUE RECOLECTA Y RECICLADORES;1;1742,5;PERSONAL OPERATIVO RS.;EXISTE GENTE QUE RECOLECTA Y RECICLADORES;1;242,5;PERSONAL OPERATIVO RS.;EXISTE GENTE QUE RECOLECTA Y RECICLADORES;2;0;;;2;0;;;2;0;;;1;255,5;PERSONAL OPERATIVO RS.;EXISTE GENTE QUE RECOLECTA Y RECICLADORES;1;661;PERSONAL OPERATIVO RS.;EXISTE GENTE QUE RECOLECTA Y RECICLADORES;1;88;PERSONAL OPERATIVO RS.;EXISTE GENTE QUE RECOLECTA Y RECICLADORES;2;0;;;2;0;;;2;0;;;2;;0;;;3354;1;1;2;2;2;2;1;1;2;2;2;2;2500;0;2500;1;1;1;1;;10,96;47;57,96;1;65;1;1;2;2;1;0;1;1;1;1;2;65;0;;1;1;;0;;0;1;1;115;0,62;1;57,96;-57,96;0;1;2;1;2,5;0;2,5;279,5;0,28;1738,8;28613,65;65;70,8;29,2;100;100;70,8;1,9;0,5;0,6;3,7;1;0,4;0,5;0,3;0,4;0,9;0;0,1;12,4;6,5;100;1;1;1;2
1005;PIMAMPIRO;10;1;6237;1;1;2;2;;2;2;2;2;1;1;2;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;180;1;1;17;0;17;1;10;0;10;2;0;0;0;0;0;1;1;46,52;6,19;4,99;4,85;9,19;3,84;1,33;0,82;0,51;1,81;4,75;0,47;0;6,52;8,21;ARENA-SEDIMENTO;100;0,63;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;6;1;6;2;2;0;0;0;0;0;2;;;;6;0;;2;1;;0;;0;1;;10;0,59;0;0;0;6;0;5;1;0;0;0;0;0;180;3929,31;6;46,52;53,48;100;100;46,52;6,19;4,99;4,85;9,19;3,84;1,33;0,82;0,51;1,81;4,75;0,47;0;6,52;8,21;100;18;19;1;
1006;SAN MIGUEL DE URCUQUÍ;10;1;4641;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;;;;2;;;;;;;346;1;1;10;14;24;1;10;14;24;2;0;0;0;0;0;1;1;0;6,7;4,1;4,1;48,9;6,5;0,1;0,1;0,7;0,2;2;0,1;0,1;16,8;9,6;TIERRA, COSTALES ZAPATOS, TETRAPAK;100;0,51;1;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;1;1;2;2;2;2;1;1;2;2;2;2;131200;0;131200;1;1;1;1;;5;7;12;1;11,6;2;1;2;2;1;0;1;1;1;1;2;11,6;0;;2;1;;0;;0;1;1;24;1;1;12;-12;0;1;2;1;131,2;0;131,2;0;0;360;2366,91;11,6;0;100;100;100;0;6,7;4,1;4,1;48,9;6,5;0,1;0,1;0,7;0,2;2;0,1;0,1;16,8;9,6;100;1;1;24;2
1101;LOJA;11;1;209501;1;1;2;2;;1;1;2;1;1;1;2;2;1;2;1;2;1;1;2;1;OTROS INGRESOS (14885.00),;1;2;1;2;2;2;;4260;1;1;300;70;370;1;221,2;0;221,2;1;2;0;1;0;1;2;;;;;;;;;;;;;;;;;;;0,62;1;1;19492;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;1;38550;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;1;23144;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;2;0;;;1;7130;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;2;0;;;1;3615;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;1;3281;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;1;140;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;2;0;;;2;0;;;2;0;;;1;COBRE, COBRE CON CAUCHO, CALAMINA;35;MUNICIPIO A TRAVÉS PLANTA DE RECICLAJE Y RECICLADORES DE BASE;MEJORAR LA CLASIFICACIÓN DOMICILIAR Y LA CAPACIDAD OPERATIVA DEL SISTEMA DE RECUPERACIÓN;95387;2;;;;;;1;2;1;2;2;2;117281;0;0;1;1;1;1;;74,04;68,03;142,07;1;137,23;2;1;1;0;2;1;0;1;2;;1;137,23;0;;1;1;;0;;0;1;;222,2;0,6;1;142,07;-142,07;0;1;1;1;117,28;0;117,28;7948,92;7,95;4262,1;129890,62;137,23;;;;;;;;;;;;;;;;;;;;;18;2;2;1
1102;CALVAS;11;1;13477;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;2;2;1;2;;294;1;1;32,3;0;32,3;1;18,14;0;18,14;2;0;0;0;0;0;1;1;68,24;2,38;2,12;2,03;9,31;2,47;0,52;0,4;2,03;0,64;1,13;0;0,54;8,19;;;100;0,6;2;1;120;MINADORES;FALTA DE PERSONAL;1;150;MINADORES;FALTA DE PERSONAL;1;150;MINADORES;FALTA DE PERSONAL;2;0;;;2;0;;;1;160;MINADORES;FALTA DE PERSONAL;1;200;MINADORES;FALTA DE PERSONAL;2;0;;;1;130;MINADORES;FALTA DE PERSONAL;2;0;;;1;150;MINADORES;FALTA DE PERSONAL;1;110;MINADORES;FALTA DE PERSONAL;2;;0;;;1170;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;2;;4,29;5,4;9,69;3;8,2;2;1;1;0;2;1;0;1;2;;1;8,2;0;;2;1;;0;;0;1;;18,14;0,56;0;9,69;-9,69;0;1;1;1;0;0;0;97,5;0,1;290,7;8086,2;8,2;68,24;31,76;100;100;68,24;2,38;2,12;2,03;9,31;2,47;0,52;0,4;2,03;0,64;1,13;0;0,54;8,19;;100;18;19;4;1
1103;CATAMAYO;11;1;27798;1;1;2;2;;1;1;2;2;1;1;1;1;1;1;2;2;1;2;;;;2;;;;;;;900;1;1;27,34;15;42,34;1;26,59;0;26,59;2;0;0;0;0;0;1;1;30;10;10;10;5;10;5;8;5;3;2;1;0,5;0,5;;;100;0,81;2;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;1;1;1;2;2;2;1;1;1;2;2;2;9000;0;900;1;1;2;;;0;0;30;1;30;2;2;0;0;0;0;0;2;;;;30;0;;2;1;;0;;0;1;;26,59;0,63;0;0;0;30;0;5;1;9;0;9;0;0;900;22516,38;30;30;70;100;100;30;10;10;10;5;10;5;8;5;3;2;1;0,5;0,5;;100;6;6;24;
1104;CELICA;11;1;4606;1;1;2;1;2;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;1;2;2;2;;30;1;1;31,06;46;77,06;1;31,06;41;72,06;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,31;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;4680;4680;1;1;1;2;;4;1,5;5,5;2;5,5;2;2;0;0;0;0;0;2;;;;5,5;0;;1;1;0;0;1;1;5;;72,06;0,94;0;5,5;-5,5;0;0;5;1;0;4,68;4,68;0;0;165;1427,86;5,5;;;;;;;;;;;;;;;;;;;;;18;19;2;
1105;CHAGUARPAMBA;11;1;1367;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;2;2;1;1;2;2;;1;2;1;2;2;2;;27;1;1;9;1;10;1;8,5;0;8,5;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,46;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;1,44;3;1,44;2;2;0;0;0;0;0;2;;;;1,44;0;;2;1;;0;;0;1;;8,5;0,85;0;0;0;1,44;0;5;1;0;0;0;0;0;43,2;628,82;1,44;;;;;;;;;;;;;;;;;;;;;18;19;2;
1106;ESPÍNDOLA;11;1;2139;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;1;1;2;2;;104;1;1;8,1;0;8,1;1;8,1;0;8,1;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,61;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;3,42;2;3,42;2;1;1;0;2;1;0;1;2;;1;3,42;0;;2;1;;0;;0;1;;8,1;1;0;0;0;3,42;1;1;1;0;0;0;0;0;102,6;1304,79;3,42;;;;;;;;;;;;;;;;;;;;;18;19;10;1
1107;GONZANAMÁ;11;1;2027;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;1;2;2;2;;50;1;1;20;15;35;1;10;15;25;2;0;0;0;0;0;1;1;60;10;5;5;3;2;2;5;3;3;2;0;0;0;0;;100;0,56;1;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;2;;1,8;0,7;2,5;1;2,5;2;1;1;0;2;1;0;1;2;;1;2,5;0;;2;1;;0;;0;1;;25;0,71;1;2,5;-2,5;0;1;1;1;0;0;0;0;0;75;1135,12;2,5;60;40;100;100;60;10;5;5;3;2;2;5;3;3;2;0;0;0;0;100;18;19;2;1
1108;MACARÁ;11;1;12746;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;2;1;2;2;2;;369;1;1;18;2;20;1;6;0;6;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,8;2;1;264000;RECICLADORES;PORQUE NO HAY CLASIFICACIÓN;1;456000;RECICLADORES;PORQUE NO HAY CLASIFICACIÓN;1;480000;RECICLADORES;NO HAY CLASIFICACIÓN;2;0;;;1;14400;RECICLADORES;NO HAY CLASIFICACIÓN DOMICILIARIA;1;132000;RECICLADORES;NINGUNA;1;216000;RECICLADORES;NINGUNA;2;0;;;1;60000;RECICLADORES;NINGUNA;2;0;;;2;0;;;2;0;;;2;;0;;;1622400;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;12,31;2;12,31;2;1;2;2;1;0;1;1;1;2;2;12,31;0;;2;1;;0;;0;1;1;6;0,3;0;0;0;12,31;1;3;1;0;0;0;135200;135,2;369,3;10196,8;12,31;;;;;;;;;;;;;;;;;;;;;18;19;2;2
1109;PALTAS;11;1;7981;1;1;2;2;;1;1;2;2;1;1;1;2;2;1;1;1;1;1;1;2;;1;1;1;1;1;2;;296;1;1;8;0;8;1;8;0;8;2;0;0;0;0;0;1;1;84;0,1;0,8;1,7;0,7;0,4;0,5;0,1;1,3;3,5;0,6;0,3;0;4,8;1,2;TETRAPACK;100;0,51;2;1;2724;RECICLADORES DE BASE;FALTA DE PERSONAL, Y ADECUACIÓN PARA EL PROCESO;1;19800;RECICLADORES DE BASE;FALTA DE PERSONAL, Y ADECUACIÓN PARA EL PROCESO;2;0;;;2;0;;;1;5520;RECICLADORES BASE;NO EXISTE PERSONAL;1;1140;RECICLADORES DE BASE;FALTA DE PERSONAL, Y ADECUACIÓN PARA EL PROCESO;1;7776;RECICLADORES BASE;FATA DE PERSONAL;1;6060;RECICLADORES BASE;NO EXISTE PERSONAL;1;1140;RECICLADORES BASE;NO EXISTE PERSONAL;2;0;;;2;0;;;2;0;;;2;;0;;;44160;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;1;;8,59;5,72;14,31;1;10,66;2;2;0;0;0;0;0;2;;;;10,66;0;;2;1;;0;;0;1;;8;1;0;14,31;-14,31;0;0;5;1;0;0;0;3680;3,68;429,3;4070,31;10,66;84;16;100;100;84;0,1;0,8;1,7;0,7;0,4;0,5;0,1;1,3;3,5;0,6;0,3;0;4,8;1,2;100;18;19;19;
1110;PUYANGO;11;1;6152;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;2;2;1;2;;244;1;1;20,2;5;25,2;1;17,16;3;20,16;2;0;0;0;0;0;1;1;84,25;2,75;1,85;3,43;1,6;1,25;0,15;0,18;0,18;0,75;0,54;0,02;0,02;3,03;0;;100;0,62;1;2;0;;;1;6504;RECICLADORES;EN LA TEMPORADA INVERNAL, LA HUMEDAD AFECTA A LA CALIDAD DEL MATERIAL, POR LO QUE UN % QUE SE PODRIA RECUPERAR SE CONTAMINA Y NO ES POSIBLE RECICLARLO;2;0;;;2;0;;;2;0;;;2;0;;;1;100;RECICLADORES;EN EL SECTOR URBANO, COMPRADORES AMBULANTES ADQUIEREN ESTOS MATERIALES;1;4190;RECICLADORES;;1;46;RECICLADORES;;1;200;PERSONAL MUNICIPAL;;2;0;;;2;0;;;2;;0;;;10840;1;1;2;2;2;2;1;1;2;2;2;2;4500;0;4500;1;1;1;1;;4,93;3,2;8,13;2;7,49;1;1;2;2;1;0;1;1;1;1;2;7,49;0;;1;1;;0;;0;1;1;20,16;0,8;1;8,13;-8,13;0;1;2;1;4,5;0;4,5;903,33;0,9;243,9;3814,24;7,49;84,25;15,75;100;100;84,25;2,75;1,85;3,43;1,6;1,25;0,15;0,18;0,18;0,75;0,54;0,02;0,02;3,03;0;100;1;1;4;2
1111;SARAGURO;11;1;4806;1;1;2;2;;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;;1;1;1;2;2;2;;210;1;1;9,34;32,2;41,54;1;9,34;32,2;41,54;2;;;0;0;0;2;;;;;;;;;;;;;;;;;;;0,56;1;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;1;2;;3;4;7;1;7;2;1;2;2;1;0;1;1;1;1;2;7;0;;1;1;;0;;0;1;1;41,54;1;1;7;-7;0;1;2;1;0;0;0;0;0;210;2691,36;7;;;;;;;;;;;;;;;;;;;;;18;19;6;2
1112;SOZORANGA;11;1;908;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;2;1;2;2;2;;48;1;1;4;2,5;6,5;1;3,5;2,5;6;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;1,57;2;1,57;2;2;0;0;0;0;0;2;;;;1,57;0;;2;1;;0;;0;1;;6;0,92;0;0;0;1,57;0;5;1;0;0;0;0;0;47,1;544,8;1,57;;;;;;;;;;;;;;;;;;;;;18;19;2;
1113;ZAPOTILLO;11;1;3787;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;2;2;1;2;;165;1;1;12;10;22;1;12;10;22;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,55;2;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;5,5;2;5,5;1;2;0;0;0;0;0;2;;;;5,5;0;;2;1;;0;;0;1;;22;1;0;0;0;5,5;0;5;1;0;0;0;0;0;165;2082,85;5,5;;;;;;;;;;;;;;;;;;;;;18;19;4;
1114;PINDAL;11;1;2806;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;2;2;1;2;;60;1;1;15;2;17;1;12;2;14;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,4;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;2;2;2;1;2;;;;;;2;;;;2;0;;2;1;;0;;0;1;;14;0,82;0;0;0;2;0;5;1;0;0;0;0;0;60;1122,4;2;;;;;;;;;;;;;;;;;;;;;18;19;4;
1115;QUILANGA;11;1;935;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;;1;2;1;2;1;2;;17,4;1;1;6;1;7;1;6;;6;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,33;1;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;1;2;1;2;2;2;1;2;1;2;2;2;4400;0;4400;1;1;1;2;;0,4;0,17;0,58;3;0,09;2;1;1;0;2;1;2;1;;;1;0,09;0;;2;1;;0;;0;1;;6;0,86;1;0,57;-0,57;0,01;1;1;1;4,4;0;4,4;0;0;17,4;308,55;0,09;;;;;;;;;;;;;;;;;;;;;2;2;11;1
1116;OLMEDO;11;1;756;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;2;1;2;1;2;;26;1;1;4;0,48;4,48;1;3,7;0,48;4,18;2;0;0;0;0;0;1;1;0;33,71;0;18,95;10;26,64;0;0;10,7;0;0;0;0;0;0;;100;0,48;1;2;0;;;1;2900;GAD OLMEDO;MAL ESTADO DEL MATERIAL;1;1630;GAD OLMEDO;MAL ESTADO DEL MATERIAL;2;0;;;1;2292,7;GAD OLMEDO;NINGUNA;2;0;;;1;919,6;GAD OLMEDO;NINGUNA;1;860;GAD OLMEDO;MAL ESTADO DE MATERIAL;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;8602,3;2;;;;;;2;;;;;;0;0;0;1;1;1;4;;0,26;0,6;0,86;1;0,84;2;2;0;0;0;0;0;2;;;;0,84;0;;1;1;;0;;0;1;;4,18;0,93;1;0,86;-0,86;0;0;5;1;0;0;0;716,86;0,72;25,8;362,88;0,84;0;100;100;100;0;33,71;0;18,95;10;26,64;0;0;10,7;0;0;0;0;0;0;100;18;19;11;
1201;BABAHOYO;12;2;105320;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;4000;1;1;200;40;240;1;200;40;240;2;0;0;0;0;0;1;1;54,21;3,9;3,05;3,4;2,31;2,5;4,05;3,7;10,75;1,46;3,5;1,2;1,14;2,31;2,52;ESCOMBROS Y HOJAS;100;0,72;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;1;3000;GADERE;PROBLEMAS DE TRASLADO;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;140;2;140;2;1;2;2;1;0;1;1;1;1;2;140;0;;2;1;;0;;0;1;1;240;1;0;0;0;140;1;2;1;0;0;0;0;0;4200;75830,4;140;54,21;45,79;100;100;54,21;3,9;3,05;3,4;2,31;2,5;4,05;3,7;10,75;1,46;3,5;1,2;1,14;2,31;2,52;100;18;19;1;2
1202;BABA;12;2;7183;1;1;1;2;;2;1;2;2;1;1;1;2;2;1;1;2;1;2;;;;2;;;;;;;300;1;1;17;0;17;1;17;0;17;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,45;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;10,26;1;10,26;2;1;2;1;2;1;0;1;2;;1;10,26;0;;1;1;;1;;1;5;;17;1;0;0;0;10,26;1;1;1;0;0;0;0;0;307,8;3232,35;10,26;;;;;;;;;;;;;;;;;;;;;18;19;24;1
1203;MONTALVO;12;2;17327;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;1;1;2;2;;1;2;2;1;2;2;;630;1;1;24,45;24,45;48,9;1;24,45;0;24,45;2;;;0;0;0;2;;;;;;;;;;;;;;;;;;;0,5;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;1;1;;10,5;10,5;21;3;21;2;2;;;;;;2;;;;21;0;;2;1;;0;;0;1;;24,45;0,5;0;21;-21;0;0;5;1;0;0;0;0;0;630;8663,5;21;;;;;;;;;;;;;;;;;;;;;18;19;3;
1204;PUEBLOVIEJO;12;2;10682;1;1;1;2;;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;750;1;1;20;23;43;1;20;23;43;2;0;0;0;0;0;1;1;86,43;3,04;3,72;5,04;0,1;0,54;0,12;0,1;0,1;0,1;0,3;0,05;0,06;0,2;0,1;PET;100;0,45;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;25,18;2;25,18;2;2;;;;;;2;;;;25,18;0;;1;1;;1;;1;5;;43;1;0;0;0;25,18;0;5;1;0;0;0;0;0;755,4;4806,9;25,18;86,43;13,57;100;100;86,43;3,04;3,72;5,04;0,1;0,54;0,12;0,1;0,1;0,1;0,3;0,05;0,06;0,2;0,1;100;18;19;1;
1205;QUEVEDO;12;2;193568;1;1;1;2;;1;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;;1;1;2;2;2;2;;4727;1;1;165;55;220;1;165;55;220;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,85;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;2;2;;;0;0;176;2;176;2;2;0;0;0;0;0;2;;;;176;0;;1;1;;1;;1;5;;220;1;0;0;0;176;0;5;1;0;0;0;0;0;5280;164532,8;176;;;;;;;;;;;;;;;;;;;;;18;19;1;
1206;URDANETA;12;2;7682;1;1;1;2;;2;1;2;1;1;1;2;2;2;2;1;2;2;1;2;2;;1;1;2;2;2;2;;600;1;1;4;0;4;1;4;0;4;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;2;2;;;0;0;20,3;3;20,3;1;2;0;0;0;0;0;2;;;;20,3;0;MANCOMUNIDAD;1;1;;1;;1;5;;4;1;0;0;0;20,3;0;5;1;0;0;0;0;0;609;4609,2;20,3;;;;;;;;;;;;;;;;;;;;;18;19;1;
